@relation EnigmaDataset

@attribute ngram_1 numeric
@attribute ngram_2 numeric
@attribute ngram_3 numeric
@attribute ngram_4 numeric
@attribute ngram_5 numeric
@attribute ngram_6 numeric
@attribute ngram_7 numeric
@attribute ngram_8 numeric
@attribute ngram_9 numeric
@attribute ngram_10 numeric
@attribute prosecna_udaljenost numeric
@attribute stepen_kompresije numeric
@attribute kolmogorovska_slozenost numeric
@attribute senonova_entropija numeric
@attribute entropija_divergencije numeric
@attribute klasa {k1,k2}

@data
0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,47.4,0.847525,1.270588,6.419643,0.802455,k1
0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,38.681818,0.846535,1.270588,6.417015,0.802127,k2
0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,33.666667,0.957198,1.289325,6.203976,0.775497,k1
0.006993,0.006993,0.006993,0.006993,0.006993,0.006993,0.006993,0.006993,0.006993,0.006993,22.875,0.964981,1.289325,6.218562,0.77732,k2
0.003284,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,55.666667,0.846002,1.269054,6.415829,0.801979,k1
0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,47.210526,0.852912,1.269054,6.421103,0.802638,k2
0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,44,0.848276,1.268235,6.402538,0.800317,k1
0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,40.913043,0.847291,1.268235,6.400861,0.800108,k2
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,47.473684,0.849558,1.267538,6.424993,0.803124,k1
0.003328,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,47.947368,0.848574,1.267538,6.419436,0.80243,k2
0.003466,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,50.666667,0.851378,1.267873,6.427359,0.80342,k1
0.003344,0.003344,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,39.045455,0.845472,1.267873,6.395952,0.799494,k2
0.003263,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,42.8,0.850394,1.267873,6.41276,0.801595,k1
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,50.052632,0.852362,1.267873,6.427817,0.803477,k2
0.007407,0.007407,0.007407,0.007407,0.007407,0.007407,0.007407,0.007407,0.007407,0.007407,23.857143,0.979079,1.267816,6.199674,0.774959,k1
0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,35.5,0.974895,1.267816,6.156822,0.769603,k2
0.003356,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,40.842105,0.851085,1.268627,6.421986,0.802748,k1
0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,52.833333,0.849112,1.268627,6.421074,0.802634,k2
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,50,0.849112,1.266667,6.408429,0.801054,k1
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,48.526316,0.848126,1.268627,6.413232,0.801654,k2
0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,47.5,0.846154,1.268627,6.405874,0.800734,k1
0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,54.941176,0.848126,1.268627,6.419983,0.802498,k2
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,48.4,0.853202,1.268235,6.419005,0.802376,k1
0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,53.529412,0.846305,1.268235,6.41805,0.802256,k2
0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,33.363636,0.891441,1.267241,6.328688,0.791086,k1
0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,29.384615,0.889353,1.267241,6.321321,0.790165,k2
0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,52.315789,0.848963,1.269054,6.428353,0.803544,k1
0.003328,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,44.736842,0.847976,1.269054,6.414042,0.801755,k2
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,38.56,0.846002,1.269054,6.398971,0.799871,k1
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,45.944444,0.850938,1.269054,6.411384,0.801423,k2
0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,55.5,0.851779,1.269519,6.42611,0.803264,k1
0.003205,0.003205,0.003205,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,44.5,0.846838,1.269519,6.408865,0.801108,k2
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,40.333333,0.849112,1.268627,6.409831,0.801229,k1
0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,41.166667,0.84714,1.268627,6.411698,0.801462,k2
0.003436,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,45.318182,0.850541,1.267538,6.417012,0.802126,k1
0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,52.529412,0.849558,1.267538,6.418985,0.802373,k2
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,45.263158,0.845472,1.267873,6.408071,0.801009,k1
0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,51.947368,0.848425,1.267873,6.410587,0.801323,k2
0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,39.3,0.885375,1.26908,6.360473,0.795059,k1
0.003215,0.003215,0.003215,0.003215,0.003215,0.003215,0.003215,0.003215,0.003215,0.003215,25.4,0.891304,1.26908,6.376536,0.797067,k2
0.003401,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,59.25,0.851594,1.27563,6.437801,0.804725,k1
0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,48.95,0.846614,1.27563,6.407296,0.800912,k2
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,46.388889,0.847153,1.280214,6.398373,0.799797,k1
0.003339,0.003339,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,40.909091,0.847153,1.280214,6.387515,0.798439,k2
0.003247,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,56.176471,0.849112,1.268627,6.424198,0.803025,k1
0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,51.722222,0.848126,1.268627,6.424208,0.803026,k2
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,50.631579,0.849505,1.270588,6.431277,0.80391,k1
0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,45.35,0.845545,1.270588,6.407653,0.800957,k2
0.002114,0.002114,0.002114,0.002114,0.002114,0.002114,0.002114,0.002114,0.002114,0.002114,44.125,0.856273,1.283117,6.393845,0.799231,k1
0.004175,0.002088,0.002088,0.002088,0.002088,0.002088,0.002088,0.002088,0.002088,0.002088,41.5625,0.853837,1.283117,6.404492,0.800561,k2
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,55.888889,0.847976,1.269054,6.42255,0.802819,k1
0.003436,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,50.105263,0.849951,1.269054,6.400892,0.800111,k2
0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,57.588235,0.849409,1.267873,6.418347,0.802293,k1
0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,61.75,0.848425,1.267873,6.41734,0.802168,k2
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,49.5,0.850246,1.268235,6.410381,0.801298,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,49.266667,0.849261,1.268235,6.430368,0.803796,k2
0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,42.882353,0.852941,1.276825,6.410141,0.801268,k1
0.001965,0.001965,0.001965,0.001965,0.001965,0.001965,0.001965,0.001965,0.001965,0.001965,42.294118,0.854072,1.276825,6.408126,0.801016,k2
0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,45.8,0.846305,1.268235,6.403457,0.800432,k1
0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,49.45,0.846305,1.268235,6.401057,0.800132,k2
0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,47.666667,0.848425,1.267873,6.413127,0.801641,k1
0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,43.55,0.845472,1.267873,6.406,0.80075,k2
0.001613,0.001613,0.001613,0.001613,0.001613,0.001613,0.001613,0.001613,0.001613,0.001613,43.4,0.846305,1.268235,6.41254,0.801567,k1
0.003413,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,53,0.847291,1.268235,6.416342,0.802043,k2
0.001988,0.001988,0.001988,0.001988,0.001988,0.001988,0.001988,0.001988,0.001988,0.001988,46.833333,0.856009,1.28,6.401523,0.80019,k1
0.003861,0.001931,0.001931,0.001931,0.001931,0.001931,0.001931,0.001931,0.001931,0.001931,43.555556,0.852608,1.28,6.398685,0.799836,k2
0.003425,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,45.333333,0.848365,1.271207,6.409083,0.801135,k1
0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,44.421053,0.846383,1.271207,6.410758,0.801345,k2
0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,43.388889,0.849112,1.268627,6.431904,0.803988,k1
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,43.363636,0.849112,1.268627,6.395679,0.79946,k2
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,52.684211,0.848425,1.267873,6.419002,0.802375,k1
0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,50.842105,0.849409,1.267873,6.405875,0.800734,k2
0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,51.736842,0.847441,1.267873,6.402987,0.800373,k1
0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,52.611111,0.848425,1.267873,6.402426,0.800303,k2
0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,40.318182,0.847374,1.271207,6.413433,0.801679,k1
0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,43.6,0.851338,1.271207,6.41263,0.801579,k2
0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,46.380952,0.847525,1.270588,6.405948,0.800743,k1
0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,48.526316,0.848515,1.270588,6.415203,0.8019,k2
0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,45.6,0.851378,1.267873,6.424239,0.80303,k1
0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,54.294118,0.849409,1.267873,6.410104,0.801263,k2
0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,47.7,0.847826,1.269519,6.406467,0.800808,k1
0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,43.5,0.84585,1.269519,6.403951,0.800494,k2
0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,0.003067,40.923077,0.875,1.32,6.363949,0.795494,k1
0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,42.692308,0.880208,1.32,6.386325,0.798291,k2
0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,50.333333,0.849356,1.271207,6.425364,0.803171,k1
0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,54.944444,0.847374,1.271207,6.414198,0.801775,k2
0.003466,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,50.388889,0.848963,1.269054,6.419631,0.802454,k1
0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,33.625,0.846989,1.269054,6.391192,0.798899,k2
0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,52.368421,0.846989,1.269054,6.404285,0.800536,k1
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,47.9,0.846002,1.269054,6.413195,0.801649,k2
0.003484,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,38.56,0.849206,1.271895,6.399369,0.799921,k1
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,51.842105,0.849206,1.271895,6.405046,0.800631,k2
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,54.055556,0.851338,1.271207,6.406162,0.80077,k1
0.00339,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,55.352941,0.849356,1.271207,6.412469,0.801559,k2
0.005102,0.005102,0.005102,0.005102,0.005102,0.005102,0.005102,0.005102,0.005102,0.005102,30,0.92515,1.411111,6.280263,0.785033,k1
0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,30.777778,0.92515,1.411111,6.265245,0.783156,k2
0.003448,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,51.157895,0.849602,1.27563,6.425948,0.803244,k1
0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,52.736842,0.846614,1.27563,6.405827,0.800728,k2
0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,42.391304,0.846838,1.269519,6.403598,0.80045,k1
0.003384,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,40.826087,0.851779,1.269519,6.427415,0.803427,k2
0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,41.047619,0.849802,1.269519,6.40869,0.801086,k1
0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,44.473684,0.846838,1.267558,6.410056,0.801257,k2
0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,44.315789,0.849505,1.270588,6.411118,0.80139,k1
0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,51,0.847525,1.270588,6.411458,0.801432,k2
0.002778,0.002778,0.002778,0.002778,0.002778,0.002778,0.002778,0.002778,0.002778,0.002778,45.833333,0.873377,1.277778,6.392455,0.799057,k1
0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,41.785714,0.871753,1.277778,6.365278,0.79566,k2
0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,51.166667,0.848756,1.27451,6.408635,0.801079,k1
0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,45.6,0.848756,1.27451,6.406929,0.800866,k2
0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,48.15,0.845545,1.270588,6.407469,0.800934,k1
0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,42.368421,0.847525,1.270588,6.409843,0.80123,k2
0.003361,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,42.75,0.849356,1.271207,6.400362,0.800045,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,48.4,0.848365,1.271207,6.418074,0.802259,k2
0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,56.75,0.851485,1.270588,6.423362,0.80292,k1
0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,49.277778,0.846535,1.270588,6.416277,0.802035,k2
0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,47.421053,0.847676,1.270028,6.421717,0.802715,k1
0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,45.681818,0.845697,1.270028,6.391268,0.798909,k2
0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,49.421053,0.848723,1.267227,6.414363,0.801795,k1
0.003356,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,42.095238,0.846758,1.267227,6.414753,0.801844,k2
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,46.166667,0.848425,1.267873,6.409234,0.801154,k1
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,43.684211,0.850394,1.267873,6.415515,0.801939,k2
0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,39.842105,0.847082,1.317647,6.408692,0.801086,k1
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,49.789474,0.849095,1.317647,6.39164,0.798955,k2
0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,47.5,0.850099,1.268627,6.417339,0.802167,k1
0.003295,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,57.705882,0.846154,1.268627,6.407285,0.800911,k2
0.003257,0.001629,0.001629,0.001629,0.001629,0.001629,0.001629,0.001629,0.001629,0.001629,43.578947,0.850938,1.269054,6.418372,0.802296,k1
0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,49.684211,0.846002,1.269054,6.402849,0.800356,k2
0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,46.714286,0.846002,1.269054,6.395452,0.799431,k1
0.003205,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,48.7,0.847976,1.269054,6.400111,0.800014,k2
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,50,0.848214,1.271895,6.40885,0.801106,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,48.35,0.852183,1.271895,6.406438,0.800805,k2
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,48.25,0.848365,1.271207,6.414883,0.80186,k1
0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,40.421053,0.847374,1.271207,6.412697,0.801587,k2
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,53.666667,0.848214,1.271895,6.406455,0.800807,k1
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,48.25,0.848214,1.271895,6.395939,0.799492,k2
0.003484,0.003484,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,47.35,0.848214,1.271895,6.392574,0.799072,k1
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,46.055556,0.84623,1.271895,6.40708,0.800885,k2
0.003215,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,39.05,0.844028,1.269054,6.395991,0.799499,k1
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,39.416667,0.846989,1.269054,6.401273,0.800159,k2
0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,44.952381,0.847291,1.268235,6.411718,0.801465,k1
0.003279,0.003279,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,47.15,0.846305,1.268235,6.410911,0.801364,k2
0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,50.666667,0.84789,1.266937,6.41122,0.801402,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,45.85,0.846909,1.266937,6.412694,0.801587,k2
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,53.411765,0.852201,1.26875,6.418838,0.802355,k1
0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,44.157895,0.850105,1.26875,6.407933,0.800992,k2
0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,37.722222,0.854265,1.326437,6.396135,0.799517,k1
0.001996,0.001996,0.001996,0.001996,0.001996,0.001996,0.001996,0.001996,0.001996,0.001996,44,0.853081,1.326437,6.400758,0.800095,k2
0.002273,0.002273,0.002273,0.002273,0.002273,0.002273,0.002273,0.002273,0.002273,0.002273,44.058824,0.861809,1.275309,6.390584,0.798823,k1
0.002137,0.002137,0.002137,0.002137,0.002137,0.002137,0.002137,0.002137,0.002137,0.002137,47.857143,0.85804,1.275309,6.412023,0.801503,k2
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,38.75,0.849505,1.270588,6.407843,0.80098,k1
0.003413,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,56.705882,0.847525,1.270588,6.407447,0.800931,k2
0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,51.473684,0.847291,1.268235,6.412586,0.801573,k1
0.003367,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,55.222222,0.847291,1.268235,6.394767,0.799346,k2
0.003413,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,44.941176,0.848963,1.269054,6.43171,0.803964,k1
0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,48.277778,0.848963,1.269054,6.40751,0.800939,k2
0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,44.272727,0.846608,1.267538,6.39592,0.79949,k1
0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,48.210526,0.847591,1.267538,6.398695,0.799837,k2
0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,50.789474,0.847179,1.274747,6.405806,0.800726,k1
0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,49.368421,0.852308,1.274747,6.409478,0.801185,k2
0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,45.590909,0.847441,1.267873,6.412062,0.801508,k1
0.001667,0.001667,0.001667,0.001667,0.001667,0.001667,0.001667,0.001667,0.001667,0.001667,48.25,0.847441,1.267873,6.404883,0.80061,k2
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,41.052632,0.849261,1.268235,6.419964,0.802495,k1
0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,40.105263,0.849261,1.268235,6.409495,0.801187,k2
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,48.047619,0.845472,1.267873,6.401035,0.800129,k1
0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,48.238095,0.847441,1.267873,6.417254,0.802157,k2
0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,44.473684,0.845168,1.268627,6.405317,0.800665,k1
0.003396,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,50.45,0.849112,1.268627,6.410998,0.801375,k2
0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,50.052632,0.847441,1.267873,6.420766,0.802596,k1
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,49.5,0.850394,1.267873,6.411693,0.801462,k2
0.002247,0.002247,0.002247,0.002247,0.002247,0.002247,0.002247,0.002247,0.002247,0.002247,41.2,0.861111,1.307692,6.371934,0.796492,k1
0.002278,0.002278,0.002278,0.002278,0.002278,0.002278,0.002278,0.002278,0.002278,0.002278,41.823529,0.858466,1.307692,6.384167,0.798021,k2
0.003454,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,43.454545,0.846002,1.269054,6.396807,0.799601,k1
0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,49.222222,0.850938,1.269054,6.413565,0.801696,k2
0.00349,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,44.5,0.848574,1.267538,6.404706,0.800588,k1
0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,43.736842,0.849558,1.267538,6.422431,0.802804,k2
0.003484,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,43.4,0.847826,1.269519,6.411276,0.801409,k1
0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,47.333333,0.850791,1.269519,6.423129,0.802891,k2
0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,49,0.849901,1.273529,6.413908,0.801738,k1
